cell,datetime,days,type,dischargeCycles,initialCapacity,capacity,Voltage0,DeltaVoltage3,Voltage10,Temperature10,Voltage20,Temperature20,Voltage30,Temperature30,eodTime,remainingTime
B0006,24/04/2008 11:49:24,21.945219907407406,discharge,40,2.035337591005598,1.7604712448170943,4.186011762299764,0.32191429629449475,3.7365528189702797,28.113826708897335,3.5920529904425265,29.52057397744328,3.493253703328155,31.524956619829418,3162.221826658417,1962.2218266584168
B0006,24/04/2008 16:45:56,22.151145833333334,discharge,41,2.035337591005598,1.7502913788006587,4.185653001522096,0.3208317771112319,3.736576768219859,28.7082639553928,3.5908861422817338,30.2044717064739,3.4924408102856654,32.19981655015113,3146.3306833267256,1946.3306833267256
B0006,24/04/2008 21:38:11,22.354097222222222,discharge,42,2.035337591005598,1.7394925037732578,4.1849954235358595,0.3215602239162654,3.7340142793107307,28.90194858999456,3.587930836492303,30.408089752081533,3.4888288034243224,32.37701145554944,3123.657482650621,1923.6574826506212
B0006,25/04/2008 12:03:44,22.95517361111111,discharge,43,2.035337591005598,1.7546766553637203,4.17548998383201,0.3184658769174544,3.729151925797474,28.57526060980397,3.5858858366831132,30.08597663380036,3.488046943663015,32.08446411829593,3157.616567322769,1957.6165673227688
B0006,25/04/2008 20:03:55,23.288634259259258,discharge,44,2.035337591005598,1.7659390941842175,4.191559316475808,0.32310672082384606,3.738867141816751,28.553622176626025,3.5917186599641204,29.906784477163807,3.492336009190313,31.895468878473494,3172.6921855057026,1972.6921855057026
B0006,26/04/2008 01:04:35,23.497430555555557,discharge,45,2.035337591005598,1.7337887419624838,4.185418639744681,0.3273252291221449,3.72745910704889,28.14141727686906,3.5810158147063995,29.712691732402277,3.481911259309232,31.73739610215868,3116.8348369108166,1916.8348369108166
B0006,26/04/2008 05:57:35,23.70090277777778,discharge,46,2.035337591005598,1.713325912040734,4.183921653715496,0.3305222603597997,3.7216281224300474,28.03578581912253,3.574675217132613,29.67405176584412,3.475415696165063,31.785342866068305,3080.566324761382,1880.566324761382
B0006,26/04/2008 10:58:25,23.909814814814812,discharge,47,2.035337591005598,1.7024077813673466,4.185518250318115,0.33354123694011495,3.719246076710817,28.060926660911996,3.571056616062224,29.71652345983907,3.470905562386839,31.67241438946105,3060.4941521719857,1860.4941521719857
B0006,29/04/2008 12:15:56,26.963645833333334,discharge,48,2.035337591005598,1.82371946178183,4.1729165619005535,0.3024803043176423,3.7445744541040367,31.194732206348206,3.606487478524556,32.13531263236796,3.5104228035539182,34.08038508503975,3278.385904104836,2078.385904104836
B0006,29/04/2008 17:05:27,27.164699074074075,discharge,49,2.035337591005598,1.8081284050314708,4.186882269459454,0.30937651112296427,3.748415128709083,30.202796684432663,3.6040902881627774,31.38298417732736,3.506062969326188,33.18648242807294,3247.0231351516327,2047.0231351516327
B0006,29/04/2008 22:00:04,27.36929398148148,discharge,50,2.035337591005598,1.7757610945034283,4.186537777937825,0.31619164628139895,3.73885124758972,29.61243688187008,3.5934264350884755,30.621971370558892,3.4956418721721367,32.62374612760122,3190.186067501016,1990.1860675010162
B0006,30/04/2008 02:43:55,27.566412037037036,discharge,51,2.035337591005598,1.7447409841836798,4.182242443277712,0.32108178329229053,3.727689486484758,29.181651521818626,3.5830351038690336,30.50591983223663,3.4861043867322974,32.48528327679217,3132.308730253832,1932.308730253832
B0006,30/04/2008 07:41:42,27.77320601851852,discharge,52,2.035337591005598,1.729207034132373,4.185747996173869,0.32604617317439066,3.725498427339336,28.84354162241075,3.5780041334818127,30.263954805995933,3.480150508402815,32.284236910373714,3110.457102349504,1910.457102349504
B0006,30/04/2008 12:28:49,27.97259259259259,discharge,53,2.035337591005598,1.7081086552553244,4.183575724123322,0.32895166071815396,3.71887926656077,28.88510410131585,3.5716285791071556,30.341294069341657,3.4739955618899856,32.41184263950522,3071.8828129314247,1871.8828129314247
B0006,30/04/2008 17:20:16,28.17498842592593,discharge,54,2.035337591005598,1.6975954237461768,4.184332281821813,0.3300787485205734,3.717470645936013,29.208763265089726,3.5690609133471227,30.67722093617709,3.4705963433382157,32.86210438382417,3051.2073980276477,1851.2073980276477
B0006,30/04/2008 22:14:54,28.37959490740741,discharge,55,2.035337591005598,1.6820634524029463,4.184698116905854,0.3340392952578708,3.712812118551722,29.03221599422907,3.5633988468958524,30.437282037983437,3.464025674570263,32.71898238703539,3024.716161687271,1824.7161616872709
B0006,01/05/2008 03:15:33,28.588379629629628,discharge,56,2.035337591005598,1.6714768322295086,4.185835940524748,0.33770477354779294,3.709121206233326,28.923742327954923,3.5586363921772017,30.456168394153458,3.458607510386801,32.656505927365494,3004.9059271573215,1804.9059271573215
B0006,01/05/2008 08:16:03,28.797060185185185,discharge,57,2.035337591005598,1.6607591387047655,4.185426189138305,0.3408152294688289,3.7044707932719856,28.80849258405853,3.5534417046681934,30.406167181073684,3.4530946901960684,32.69645067129376,2982.055757802755,1782.0557578027551
B0006,01/05/2008 13:14:24,29.004247685185188,discharge,58,2.035337591005598,1.651121015038069,4.184463046346399,0.3421422642848184,3.7013017979648613,28.91177426519783,3.549705637403963,30.620974984327795,3.4491582574414066,32.972382796613125,2961.9742978098334,1761.9742978098334
B0006,01/05/2008 18:11:10,29.21033564814815,discharge,59,2.035337591005598,1.6401349256190927,4.18451874454039,0.34186414971466705,3.700401681660886,29.38120161377252,3.5476833022751757,31.02507999530797,3.446119863026958,33.244912828149054,2946.2966528423403,1746.2966528423403
B0006,01/05/2008 23:10:15,29.41803240740741,discharge,60,2.035337591005598,1.6291999416165441,4.184454576919845,0.34574905979374426,3.6956273319845687,29.226090706926744,3.542467729600084,30.896600477686206,3.4406427978485072,33.21378156530235,2925.9960982728458,1725.9960982728458
B0006,02/05/2008 03:53:34,29.614780092592593,discharge,61,2.035337591005598,1.6088496302961666,4.181070202610792,0.3487219180943506,3.688200529910411,29.047018055850625,3.535575566031052,30.89066950760278,3.4335774381083755,33.27076504584854,2893.6428640123763,1693.6428640123763
B0006,02/05/2008 08:44:40,29.81693287037037,discharge,62,2.035337591005598,1.6035244898969248,4.18244649645216,0.35255749882517007,3.684408024247932,28.861471670289067,3.530173673936237,30.6922302490566,3.4271274763889106,33.17435361211265,2876.8947172614685,1676.8947172614685
B0006,02/05/2008 13:43:05,30.02416666666667,discharge,63,2.035337591005598,1.5989712144027983,4.1838203403042975,0.35428664797397635,3.683408024784204,29.098922370452833,3.5283411074126585,31.017068945218575,3.425169548090673,33.49553123022263,2869.2135802549747,1669.2135802549747
B0006,02/05/2008 19:07:48,30.24966435185185,discharge,64,2.035337591005598,1.5876273123575604,4.182425008087469,0.3546462352957249,3.6800559719018415,29.053628683264318,3.523536043462249,30.750760211235246,3.418025667187397,33.11531288794275,2850.910283214233,1650.910283214233
B0006,02/05/2008 23:24:17,30.427777777777777,discharge,65,2.035337591005598,1.5829719744686166,4.190985194174346,0.36107704824618025,3.680979213361106,29.1782076254836,3.5234807744851273,30.995294348927516,3.4187034741962674,33.340074785145475,2844.135409719195,1644.1354097191952
B0006,03/05/2008 04:13:08,30.628368055555555,discharge,66,2.035337591005598,1.567137636713563,4.18162644626075,0.36166573951947667,3.670868391742655,28.965026115969092,3.5145771914906074,30.93860544565275,3.409253535554483,33.3497801436052,2812.4037873982247,1612.4037873982247
B0006,03/05/2008 09:10:19,30.83474537037037,discharge,67,2.035337591005598,1.5613446139713882,4.183355970785126,0.3649925966090888,3.668308831596122,28.848806441641777,3.5106040477964897,30.832858561966155,3.404181419976421,33.27712196416308,2802.090827917358,1602.0908279173582
B0006,03/05/2008 14:04:34,31.03908564814815,discharge,68,2.035337591005598,1.5511711892790419,4.1824452483280945,0.3672504132469032,3.664260955193245,28.864990481127933,3.5064162227507034,30.901881850469323,3.3995386155868386,33.383326602916405,2786.221455068972,1586.2214550689719
B0006,03/05/2008 18:58:13,31.243009259259257,discharge,69,2.035337591005598,1.5406741606295171,4.182585245365358,0.3694415863830107,3.6614681680902663,28.941441322354574,3.5028670297938307,31.002831073065735,3.395293095870668,33.52169751453939,2772.8833851120394,1572.8833851120394
B0006,03/05/2008 23:42:30,31.44042824074074,discharge,70,2.035337591005598,1.5253138744624433,4.1774176000218946,0.37065880457737954,3.654442841204743,28.90663436100117,3.4968041735414386,31.083222657655817,3.389226790980442,33.64322084224881,2744.1738364836046,1544.1738364836046
B0006,04/05/2008 04:41:40,31.648182870370373,discharge,71,2.035337591005598,1.5301570318067428,4.182951924778038,0.37381015807638374,3.6555730533405204,28.941605532522853,3.495772208300443,31.078301062458173,3.3865544554731613,33.661097172719856,2748.4702354422716,1548.4702354422716
B0006,04/05/2008 09:40:11,31.85548611111111,discharge,72,2.035337591005598,1.5246566834474087,4.183258304762118,0.37626542011753683,3.6527311603224204,28.93439986545833,3.4920693200920536,31.123040598425103,3.381669253193683,33.70720366150314,2735.8442111866507,1535.8442111866507
B0006,04/05/2008 14:38:13,32.0624537037037,discharge,73,2.035337591005598,1.5145492986655427,4.183170360974043,0.3788089471586811,3.6490712709844098,28.954482347665465,3.4881731886324427,31.17907581766123,3.377590364825781,33.79973019792023,2723.837785632575,1523.837785632575
B0006,04/05/2008 19:37:07,32.27002314814815,discharge,74,2.035337591005598,1.509391504602082,4.183359256700765,0.381211145018876,3.6462194717941054,28.935425878530307,3.484379348091078,31.213296363048816,3.373137681356896,33.83054381411366,2712.0506211624283,1512.0506211624283
B0006,05/05/2008 00:35:53,32.4775,discharge,75,2.035337591005598,1.5039974333050705,4.182909564093396,0.3835136427577437,3.642912157687443,28.896698834501176,3.480566299927373,31.189562028780333,3.3684666543598016,33.87560712337039,2699.8540159510544,1499.8540159510544
B0006,05/05/2008 05:28:13,32.68050925925926,discharge,76,2.035337591005598,1.4935201918040188,4.181939688146648,0.3858398180719851,3.6387241461326068,28.838552124469874,3.476100457817792,31.185778413147265,3.363389110163195,33.88512497873012,2684.1868959349167,1484.1868959349167
B0006,05/05/2008 11:41:31,32.93974537037037,discharge,77,2.035337591005598,1.4876323024497422,4.18215985406311,0.38855764120534486,3.6359793789364243,28.88854973182305,3.472114444654116,31.21214447006034,3.3567775498792,33.97047994225081,2677.822954936543,1477.8229549365428
B0006,05/05/2008 20:40:08,33.31378472222222,discharge,78,2.035337591005598,1.5302876214401704,4.189962701965466,0.37774447717102433,3.6557680278118108,29.556105111199514,3.492997120725129,31.672318384074345,3.381590881351706,34.322825228256555,2754.78910428158,1554.78910428158
B0006,06/05/2008 01:38:46,33.52116898148148,discharge,79,2.035337591005598,1.5040760088360112,4.181214475643097,0.3838174348666423,3.6402324212230766,28.922159771747626,3.477532769951002,31.3063491074506,3.3640073123150502,34.058385392459776,2702.2757096639248,1502.2757096639248
B0006,06/05/2008 06:37:06,33.72834490740741,discharge,80,2.035337591005598,1.4887593608730894,4.181652803611802,0.39037670458151297,3.6331757237478075,28.621462855007174,3.4692796019423047,31.117629894906777,3.354171482104765,33.985304012284104,2678.5098374018035,1478.5098374018035
B0006,06/05/2008 11:25:21,33.92851851851852,discharge,81,2.035337591005598,1.4782779285546637,4.180127984409454,0.39293459087042315,3.628206250809465,28.688081464429704,3.4643962462819817,31.288852330376738,3.348886156655416,34.21015025165381,2657.77771340279,1457.7777134027901
B0006,06/05/2008 16:23:36,34.13563657407408,discharge,82,2.035337591005598,1.478459982215684,4.182435253361705,0.3924655165933557,3.629528733179754,29.201282827079428,3.464583758849259,31.775751722795167,3.349713685895407,34.69883576532054,2656.0579686501346,1456.0579686501346
B0006,06/05/2008 21:21:49,34.34273148148148,discharge,83,2.035337591005598,1.473214844899973,4.182970513713943,0.392445754883334,3.6294744685781946,29.49934569334846,3.4639511843441113,32.06669722427428,3.3482318118196432,34.965029049411676,2648.782715531155,1448.7827155311552
B0006,07/05/2008 02:17:25,34.54800925925926,discharge,84,2.035337591005598,1.4675164935067897,4.182588389688278,0.3958729236534224,3.6251675262948124,29.37908308519586,3.459207295118764,32.009666584191294,3.3424013824201326,34.9441750217999,2634.442051875646,1434.442051875646
B0006,07/05/2008 07:04:02,34.74704861111111,discharge,85,2.035337591005598,1.4516292657521335,4.180283545890356,0.3991144514628959,3.619170563792372,29.16373087237171,3.4524538139826992,31.83164270790745,3.334298297915756,34.79639737327132,2613.8272318749546,1413.8272318749546
B0006,07/05/2008 12:01:49,34.95384259259259,discharge,86,2.035337591005598,1.4519237720967177,4.182277548850675,0.40371669227745643,3.61539235602361,28.896559759915196,3.4475216071973485,31.649853806459884,3.3275074190190845,34.65938071312697,2605.9187785333284,1405.9187785333284
B0006,07/05/2008 16:59:29,35.160555555555554,discharge,87,2.035337591005598,1.4471484694777745,4.182483687657018,0.404258651652194,3.614913642295003,29.129567305562126,3.4468833963097163,31.924045668883732,3.32798668875798,35.013106698004826,2602.390954640647,1402.3909546406471
B0006,07/05/2008 21:56:09,35.36657407407407,discharge,88,2.035337591005598,1.4468538105659885,4.182606347806988,0.4027003425528819,3.615642344213815,29.484876809625664,3.4473545694274876,32.250931196631576,3.3283647188697123,35.305618684923054,2598.8367513462567,1398.8367513462567
B0006,08/05/2008 02:53:49,35.57328703703704,discharge,89,2.035337591005598,1.4416741930284678,4.182949890012143,0.4039229910624882,3.6139802296710175,29.53724173408885,3.4453187293898724,32.333224394675916,3.325836903799241,35.37114254472897,2592.331782969132,1392.3317829691318
B0006,09/05/2008 12:25:07,36.97002314814815,discharge,90,2.035337591005598,1.5935866593100128,4.222353332039162,0.3923796853483905,3.673110568613235,29.650943434286635,3.4993143214091322,31.54493839322401,3.385047988373658,34.225592144295526,2862.243559761925,1662.243559761925
B0006,09/05/2008 20:28:09,37.30546296296296,discharge,91,2.035337591005598,1.5463902376915637,4.190810496600126,0.3780287933838897,3.652570846804421,29.811582567114947,3.4925736341264506,31.96323039498113,3.3854007251132106,34.5712976982222,2778.8869314829676,1578.8869314829676
B0006,10/05/2008 01:21:56,37.509479166666665,discharge,92,2.035337591005598,1.51470559175661,4.1828124049147695,0.38101323080542704,3.6404377220664976,29.752773394743073,3.47943903583341,32.0621272885539,3.3705671308629457,34.74689243979899,2720.8107103564944,1520.8107103564944
B0006,10/05/2008 06:18:12,37.71521990740741,discharge,93,2.035337591005598,1.4989786083335404,4.1838942747302825,0.38687117429776796,3.6339157545524667,29.531291711712267,3.4709047533852933,31.931250967932677,3.3598368289685103,34.6824793780365,2690.5579676050093,1490.5579676050093
B0006,10/05/2008 11:16:04,37.92207175925926,discharge,94,2.035337591005598,1.4831110745410492,4.183847567326402,0.39182024402575166,3.6280600471399973,29.3526806201959,3.4631873052630344,31.848956910612028,3.3504245049845087,34.64230787844919,2665.287375354174,1465.287375354174
B0006,10/05/2008 16:11:56,38.12753472222222,discharge,95,2.035337591005598,1.4729664825468278,4.183259734378229,0.39509110405649484,3.6226462510382977,29.240073237844317,3.457061629358644,31.79988749863498,3.3429854588355816,34.68167058419875,2643.2752708863545,1443.2752708863545
B0006,10/05/2008 21:07:54,38.33306712962963,discharge,96,2.035337591005598,1.4627604396099307,4.183152598210248,0.39753822476193523,3.6192746084636993,29.291996911116257,3.452976047374443,31.90239401623938,3.337997086629472,34.82954530251549,2627.632923704857,1427.6329237048571
B0006,11/05/2008 02:05:21,38.53962962962963,discharge,97,2.035337591005598,1.4518364681062514,4.1835297239964095,0.40002937858369503,3.6161781163368176,29.35884660834031,3.449154582675153,31.99275336798275,3.333370950798944,34.93110541345099,2613.961724170118,1413.961724170118
B0006,11/05/2008 06:55:27,38.741087962962965,discharge,98,2.035337591005598,1.4468670644030392,4.181677965200077,0.4015540818581518,3.6123497676420544,29.35796066448526,3.444838645604588,32.056759519178485,3.3282426702041437,35.029632235449796,2596.4544545375607,1396.4544545375607
B0006,11/05/2008 11:52:47,38.94756944444445,discharge,99,2.035337591005598,1.441380399427779,4.183197246077639,0.4045036901033967,3.60985792525882,29.378301780170283,3.441638110303966,32.11843514272089,3.324056198311229,35.102335368928465,2587.8625106307795,1387.8625106307795
B0006,11/05/2008 16:49:58,39.15394675925926,discharge,100,2.035337591005598,1.431210744960774,4.182847747629186,0.4061064388636195,3.607534636147002,29.399294396444557,3.4387025127219832,32.174644251318256,3.320334755142755,35.21156622699553,2577.0925363897736,1377.0925363897736
B0006,11/05/2008 21:47:12,39.360358796296296,discharge,101,2.035337591005598,1.4260247179525716,4.1825932531603875,0.40805567248935937,3.6048279217752066,29.41200263632028,3.4355152090283294,32.228255567868125,3.316780689148999,35.26373279720052,2566.5428661624424,1366.5428661624424
B0006,12/05/2008 02:36:58,39.561585648148146,discharge,102,2.035337591005598,1.420487649966195,4.181536580807847,0.40989598779708736,3.6012979009986332,29.38062282358399,3.431800322033893,32.25761989856808,3.31230536851365,35.306139122265265,2552.3594463555864,1352.3594463555864
B0006,12/05/2008 12:56:34,39.99186342592593,discharge,103,2.035337591005598,1.4207006230355006,4.172034399629829,0.40649872846795176,3.598131364435859,29.479777567127524,3.431533265129277,32.52884090895837,3.3153480738250867,35.69789534727713,2557.4460581071517,1357.4460581071517
B0006,12/05/2008 18:59:59,40.244236111111114,discharge,104,2.035337591005598,1.452255804330839,4.188427549455566,0.40122713701910007,3.6176792618038602,30.15427478129431,3.450813295443368,32.86868969540091,3.337021409325873,35.80866368677097,2609.9684605694983,1409.9684605694983
B0006,12/05/2008 23:53:17,40.447916666666664,discharge,105,2.035337591005598,1.431557632772571,4.181335856346829,0.40360835395047845,3.6073051131877487,29.99620462397497,3.4391313880736516,32.831605213847354,3.323427153491201,35.87069665569885,2572.5284587661004,1372.5284587661004
B0006,13/05/2008 04:35:25,40.64384259259259,discharge,106,2.035337591005598,1.415015751158943,4.179546243153898,0.40823767050483006,3.600335294161493,29.81765123387012,3.4319387744598884,32.75608176866665,3.314389117192931,35.85301725220611,2545.7099929524497,1345.7099929524497
B0006,13/05/2008 09:24:04,40.84429398148148,discharge,107,2.035337591005598,1.4097311506517451,4.18088822946083,0.4125388218395787,3.5958312633168625,29.622889382368623,3.426110386017363,32.600176741780245,3.307433426270016,35.75438292105353,2532.5977328500862,1332.5977328500862
B0006,13/05/2008 14:20:24,41.05008101851852,discharge,108,2.035337591005598,1.404917318129309,4.182667734360821,0.4161593827062209,3.593575798464609,29.629923235800568,3.422783841117323,32.66124429092631,3.3030547946575743,35.84256145496046,2523.5139133524735,1323.5139133524735
B0006,13/05/2008 19:04:20,41.247256944444445,discharge,109,2.035337591005598,1.395164296571563,4.179684890591493,0.41475372853055914,3.591363360742693,29.897798500554696,3.4214918448563836,32.95882642911484,3.301823137798608,36.17389461455653,2509.3610346201795,1309.3610346201795
B0006,13/05/2008 23:59:26,41.4521875,discharge,110,2.035337591005598,1.3945343832614077,4.18224535784739,0.41596028472627244,3.591545619626554,30.059967916846297,3.420517594558916,33.13116077856079,3.3000054604671907,36.33634188056493,2506.7281355353375,1306.7281355353375
B0006,14/05/2008 04:55:57,41.65810185185185,discharge,111,2.035337591005598,1.3893171179312644,4.182453793427935,0.4197719793766259,3.5868505704195988,29.85025000891079,3.4146774399506414,32.940939729304475,3.2925848216380422,36.18787841134996,2494.1035104453254,1294.1035104453254
B0006,14/05/2008 09:52:22,41.86394675925926,discharge,112,2.035337591005598,1.3838379472327809,4.182382182381389,0.4231257439580376,3.5834393112500234,29.657137841276775,3.4109717799245654,32.83968851989968,3.288136261307935,36.10410888053714,2483.929452899954,1283.929452899954
B0006,14/05/2008 14:35:22,42.06047453703704,discharge,113,2.035337591005598,1.3736814238195123,4.179533028548021,0.4223441488235564,3.580923825162847,29.89703047876139,3.409383398173147,33.107076402441066,3.2867807014910446,36.39386412747727,2470.932852130933,1270.932852130933
B0006,14/05/2008 19:31:39,42.26622685185185,discharge,114,2.035337591005598,1.3786059891863676,4.182385088635815,0.4223117417697533,3.583236568000544,30.17916056128672,3.41062557390627,33.36715318319977,3.2885133750495887,36.63427912399142,2474.690674697577,1274.690674697577
B0006,15/05/2008 00:27:55,42.47196759259259,discharge,115,2.035337591005598,1.3737600299108574,4.182683463001238,0.4242848448784988,3.580725748366322,30.045879187345083,3.407406202059983,33.25025028281479,3.284231253789084,36.54781236665505,2466.115555651213,1266.115555651213
B0006,15/05/2008 05:24:04,42.67762731481482,discharge,116,2.035337591005598,1.3682580583942712,4.182413969607667,0.4276829745861881,3.5768454749734935,29.841429574850483,3.4028660089631484,33.09865032544861,3.2785682676871573,36.416821550558275,2455.446716666058,1255.446716666058
B0006,15/05/2008 10:20:03,42.8831712962963,discharge,117,2.035337591005598,1.3633024037317505,4.182411904002977,0.43051368598245876,3.5729811790540653,29.663696671098926,3.399163522089064,32.954784912076185,3.2733836460811254,36.34525245211524,2446.134459602624,1246.1344596026238
B0006,15/05/2008 15:10:59,43.085208333333334,discharge,118,2.035337591005598,1.3580966140172601,4.181099186741353,0.4293435226323541,3.572986299621954,29.907196610408036,3.3994107935188516,33.21671279143413,3.2742617704363517,36.605231786407586,2441.096704310465,1241.0967043104652
B0006,15/05/2008 19:56:47,43.283680555555556,discharge,119,2.035337591005598,1.353269090999531,4.180110659212056,0.42699761728417496,3.5736096092241274,30.271519170492247,3.400384803783474,33.59032808608359,3.2761763216600914,36.94919526076445,2436.603027547232,1236.6030275472322
B0006,16/05/2008 16:54:59,44.15743055555556,discharge,120,2.035337591005598,1.3841605738237488,4.163570261072192,0.4114047040414248,3.5791102924856366,30.100918955907712,3.41290840757447,33.23690318350534,3.296688546725809,36.460848551747645,2483.642738384363,1283.642738384363
B0006,16/05/2008 21:37:39,44.35372685185185,discharge,121,2.035337591005598,1.4051467790651473,4.190012868765637,0.4171493250065481,3.595514616661911,30.404221360775843,3.4256865082327135,33.37371296370777,3.3082278842274744,36.47269787761643,2522.2698562855308,1322.2698562855308
B0006,17/05/2008 02:32:13,44.55828703703704,discharge,122,2.035337591005598,1.378719022627353,4.182338112503195,0.42123155869030704,3.582826564956426,30.04528091002394,3.411974523175554,33.181577931645116,3.291425469008703,36.395992071524944,2481.3173124916407,1281.3173124916407
B0006,17/05/2008 07:25:19,44.761828703703706,discharge,123,2.035337591005598,1.3682657783199066,4.181981194182554,0.4269215321426967,3.5753082702056362,29.73428950316205,3.4031258301414837,32.95854283250078,3.280679815193426,36.2444418310323,2457.079301476476,1257.0793014764758
B0006,17/05/2008 12:21:15,44.967337962962965,discharge,124,2.035337591005598,1.3573151296618016,4.18265262787567,0.4304543534662777,3.5715363955091184,29.64455641156021,3.398374272145086,32.9222147740355,3.274120329049402,36.28692156720402,2441.6600991874934,1241.6600991874934
B0006,17/05/2008 17:15:37,45.17175925925926,discharge,125,2.035337591005598,1.3524934638801596,4.182270325485355,0.432268304717792,3.5682332706465174,29.627466210219687,3.3945453757000967,32.96150757873561,3.269306615939016,36.33877865040248,2428.5708399101095,1228.5708399101095
B0006,17/05/2008 22:10:51,45.376782407407404,discharge,126,2.035337591005598,1.3474099151661236,4.182394535290608,0.43428016971390493,3.5654873315985314,29.595140184506427,3.391362952073572,32.970412350052214,3.2650759551629327,36.37296724373313,2418.011321430545,1218.0113214305452
B0006,18/05/2008 03:05:19,45.58127314814815,discharge,127,2.035337591005598,1.3370075130842318,4.182061947471753,0.4357880061020398,3.562893772499497,29.573260599693885,3.388360373794115,32.99163127507561,3.260915214619861,36.405861117047955,2407.139680868177,1207.139680868177
B0006,18/05/2008 08:00:50,45.78649305555555,discharge,128,2.035337591005598,1.3312352966718526,4.182288987105723,0.43851895876268543,3.5596180704060716,29.464187683287065,3.38458612181969,32.906047099324226,3.2560331180994595,36.36354680851145,2396.7346900675066,1196.7346900675066
B0006,18/05/2008 12:44:48,45.983692129629624,discharge,129,2.035337591005598,1.3259303781727643,4.179633835322102,0.4398194693990827,3.5554455692316655,29.401171966387928,3.3808793548528464,32.890212318773436,3.2509176867154994,36.39009324652479,2381.175010338504,1181.1750103385039
B0006,18/05/2008 17:36:29,46.18625,discharge,130,2.035337591005598,1.321578743867529,4.181392635232333,0.4411745414269528,3.554824826279485,29.42944951218632,3.379230541206673,32.948906300434935,3.249119455411086,36.441932293169444,2377.3812628825904,1177.3812628825904
B0006,18/05/2008 22:31:45,46.3912962962963,discharge,131,2.035337591005598,1.321225074066109,4.181883861516496,0.44209621810895916,3.5536522585668755,29.480884293609538,3.3774612317801274,32.99234089114269,3.247042915746445,36.526837496981614,2372.2100353035244,1172.2100353035244
B0006,19/05/2008 03:27:07,46.596412037037034,discharge,132,2.035337591005598,1.3156485301862682,4.182054276922838,0.44390181503207193,3.5513040963963745,29.40611358142203,3.3749840598507617,32.96165141339851,3.2433331208465894,36.50154788731306,2364.0368582001565,1164.0368582001565
B0006,19/05/2008 15:34:33,47.10157407407407,discharge,133,2.035337591005598,1.3209025697502388,4.168816046299314,0.43259703996039134,3.5529442555573336,29.822036690870224,3.3806264758229405,33.26711677199583,3.2530023984846808,36.774012609718795,2371.783333013521,1171.7833330135209
B0006,19/05/2008 20:59:48,47.327442129629624,discharge,134,2.035337591005598,1.3474328767273906,4.1901092209827935,0.4329858218720761,3.5708141425635427,29.917347506048813,3.3965064811565613,33.07930091587176,3.271442036195677,36.19539011089403,2418.448866404046,1218.448866404046
B0006,20/05/2008 01:16:42,47.50584490740741,discharge,135,2.035337591005598,1.3260128072353616,4.186977042307121,0.4382161166870344,3.5610059646498677,29.692301990566055,3.3857477668297298,32.94851405233954,3.2577666467388084,36.17901756300074,2384.375531797928,1184.375531797928
B0006,20/05/2008 06:12:06,47.7109837962963,discharge,136,2.035337591005598,1.3101186784831063,4.1821030998183115,0.4410481385537435,3.5524891659068842,29.48993812898902,3.377139289217231,32.851184725979586,3.2464942175732947,36.16850403568149,2360.513851478853,1160.5138514788532
B0006,20/05/2008 11:07:23,47.916041666666665,discharge,137,2.035337591005598,1.30521620229393,4.1822412159486655,0.44527498958170275,3.547430433083118,29.21783079045936,3.3714332047393456,32.619007259504656,3.238937058732718,36.00339651591686,2345.711573744151,1145.7115737441509
B0006,20/05/2008 15:57:27,48.11747685185185,discharge,138,2.035337591005598,1.3004061951355774,4.1811092734638216,0.4434210613612062,3.5474808151812876,29.53789605539634,3.3722616759271697,32.99313526699319,3.24016902506864,36.36958164921993,2338.9483952381324,1138.9483952381324
B0006,20/05/2008 20:50:39,48.32108796296296,discharge,139,2.035337591005598,1.300235735841116,4.181892633123134,0.4432417209769359,3.5477424776696824,29.792662502999733,3.372079030721479,33.22396515447179,3.239704908746169,36.5579969775631,2334.297736903346,1134.297736903346
B0006,21/05/2008 01:39:38,48.521770833333335,discharge,140,2.035337591005598,1.2895066722480755,4.1810790735747885,0.44588167333979456,3.5434689242531086,29.569956141582495,3.3673738512038756,33.02526234088701,3.2325058697185254,36.43054099448287,2319.766965346192,1119.7669653461921
B0006,21/05/2008 06:24:27,48.71956018518518,discharge,141,2.035337591005598,1.279253057384795,4.179849355700932,0.44922040700832255,3.53776819825446,29.265216123358126,3.361188075148029,32.7779072661882,3.223691357037616,36.22271808719322,2304.2582615689357,1104.2582615689357
B0006,21/05/2008 11:18:06,48.923483796296296,discharge,142,2.035337591005598,1.2792078171714618,4.181641969595387,0.452952830778528,3.534914740679361,29.12270027991306,3.3576990301762217,32.69410271698387,3.2191345212291034,36.151865287120735,2297.7775082367184,1097.7775082367184
B0006,21/05/2008 16:10:21,49.12643518518519,discharge,143,2.035337591005598,1.274036760902923,4.18154819879745,0.4513319845502983,3.536023173168894,29.408186922678,3.3593995189410784,32.973940121108356,3.2218095285857453,36.4662366660258,2295.515985848001,1095.515985848001
B0006,21/05/2008 21:02:09,49.32907407407407,discharge,144,2.035337591005598,1.2741273923001468,4.181631106163372,0.45124415048852606,3.5352952732132774,29.488683615381152,3.3581096860123414,33.061468854129615,3.2190327174637914,36.51989664324823,2287.6899842534262,1087.6899842534262
